cve,announced_date,year,advisory,title,products,description,url
CVE-2023-5169,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5169: Out-of-bounds write in PathOps,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5170,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5170: Memory leak from a privileged process,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5171,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5171: Use-after-free in Ion Compiler,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5172,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5172: Memory Corruption in Ion Hints,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5173,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5173: Out-of-bounds write in HTTP Alternate Services,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5174,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5174: Double-free in process spawning on Windows,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5175,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox",# CVE-2023-5175: Use-after-free of ImageBitmap during process shutdown,https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5176,2023-09-26,2023,Mozilla Foundation Security Advisory 2023-41,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-41 Security Vulnerabilities fixed in Firefox 118 Announced September 26, 2023 Impact high Products Firefox","# CVE-2023-5176: Memory safety bugs fixed in Firefox 118, Firefox ESR 115.3, and Thunderbird 115.3",https://www.mozilla.org/en-US/security/advisories/mfsa2023-41/
CVE-2023-5217,2023-09-28,2023,Mozilla Foundation Security Advisory 2023-44,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-44 Security Vulnerability fixed in Firefox 118.0.1, Firefox ESR 115.3.1, Firefox for Android 118.1.0, Firefox Focus for Android 118.1.0, and Thunderbird 115.3.1. Announced September 28, 2023 Impact critical Products Firefox, Firefox ESR, Firefox Focus for Android, Firefox for Android, Thunderbird",# CVE-2023-5217: Heap buffer overflow in libvpx,https://www.mozilla.org/en-US/security/advisories/mfsa2023-44/
CVE-2023-5721,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5721: Queued up rendering could have allowed websites to clickjack,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
CVE-2023-5722,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5722: Cross-Origin size and header leakage,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
CVE-2023-5723,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5723: Invalid cookie characters could have led to unexpected errors,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
CVE-2023-5724,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5724: Large WebGL draw could have led to a crash,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
CVE-2023-5725,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5725: WebExtensions could open arbitrary URLs,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
CVE-2023-5726,2023-10-24,2023,Mozilla Foundation Security Advisory 2023-45,Help us improve your Mozilla experience,"Close Products menu Firefox browsers Mozilla VPN Mozilla Monitor Firefox Relay MDN Plus Thunderbird Solo 0DIN Tabstack All products About us Close About us menu Our Mission About Mozilla The Mozilla Manifesto Get Involved Blog Our Work Mozilla Foundation Mozilla.ai Mozilla Ventures Mozilla Advertising Mozilla Builders Mozilla New Products Menu Mozilla Security Mozilla Security Advisories Known Vulnerabilities Mozilla Security Blog Security Bug Bounty Third-party Injection Policy Client Bug Bounty Frequently Asked Questions Hall of Fame Web Bug Bounty Eligible Websites Frequently Asked Questions Hall of Fame Mozilla Foundation Security Advisory 2023-45 Security Vulnerabilities fixed in Firefox 119 Announced October 24, 2023 Impact high Products Firefox",# CVE-2023-5726: Full screen notification obscured by file open dialog on macOS,https://www.mozilla.org/en-US/security/advisories/mfsa2023-45/
